10.228.80.40 qs1-nvrsk-verbovaya21-p2 Вербовая, д. 21
10.228.83.220 d1-nvrsk-sovetov21-p2 Советов, д. 21
10.228.83.221 d1-nvrsk-sovetov23-p2 Советов, д. 23
10.228.83.223 d1-nvrsk-biruzova2-p2 Бирюзова, д. 2
10.228.83.227 d1-nvrsk-svobody9-p2 Свободы, д. 9/11
10.228.83.225 d1-nvrsk-kommunist4-p2 Коммунистическая, д. 4
10.228.83.226 d1-nvrsk-kommunist4-p5 Коммунистическая, д. 4
10.228.83.208 d1-nvrsk-sovetov6-p2 Советов, д. 2/6
10.228.83.209 d1-nvrsk-sovetov6-p6 Советов, д. 2/6
10.228.83.222 d1-nvrsk-rubina4-p2 Рубина, д. 4
10.228.92.17 d1-nvrsk-vidova153-1-p1 Видова, д. 153/к.1
10.228.92.18 d1-nvrsk-vidova153-1-p2 Видова, д. 153/к.1
10.228.92.19 d1-nvrsk-vidova153-1-p3 Видова, д. 153/к.1
10.228.92.20 d1-nvrsk-vidova153-1-p4 Видова, д. 153/к.1
10.228.92.21 d1-nvrsk-vidova153-2-p1 Видова, д. 153/к.2
10.228.92.22 d1-nvrsk-vidova153-2-p2 Видова, д. 153/к.2
10.228.92.23 d1-nvrsk-vidova153-2-p3 Видова, д. 153/к.2
10.228.92.24 d1-nvrsk-vidova153-2-p4 Видова, д. 153/к.2
10.228.92.28 d1-nvrsk-ujnaya9-p4 Южная, д. 9
10.228.92.29 d1-nvrsk-ujnaya9-p5 Южная, д. 9
10.228.81.231 d1-nvrsk-pionerskaya45 Пионерская, д. 45
10.228.92.36 d1-nvrsk-ujnaya23 Южная, д. 23
10.228.92.31 d1-nvrsk-ujnaya21-p1 Южная, д. 21
10.228.92.32 d1-nvrsk-ujnaya21-p2 Южная, д. 21
10.228.92.33 d1-nvrsk-ujnaya21-p3 Южная, д. 21
10.228.92.34 d1-nvrsk-ujnaya21-p4 Южная, д. 21
10.228.92.35 d1-nvrsk-ujnaya21-p5 Южная, д. 21
10.228.92.9 d1-nvrsk-ahedzhaka22-p1 Мурата Ахеджака, д. 22
10.228.92.10 d1-nvrsk-ahedzhaka22-p2 Мурата Ахеджака, д. 22
10.228.92.11 d1-nvrsk-ahedzhaka22-p3 Мурата Ахеджака, д. 22
10.228.92.12 d1-nvrsk-ahedzhaka22-p4 Мурата Ахеджака, д. 22
10.228.92.13 d1-nvrsk-ahedzhaka24-p1 Мурата Ахеджака, д. 24
10.228.92.14 d1-nvrsk-ahedzhaka24-p2 Мурата Ахеджака, д. 24
10.228.92.15 d1-nvrsk-ahedzhaka24-p3 Мурата Ахеджака, д. 24
10.228.92.16 d1-nvrsk-ahedzhaka24-p4 Мурата Ахеджака, д. 24
10.228.92.39 d1-nvrsk-pupko8-p2 Бориса Пупко, д. 8
10.228.92.40 d1-nvrsk-pupko8-p3 Бориса Пупко, д. 8
10.228.92.4 d1-nvrsk-pupko8-p4 Бориса Пупко, д. 8
10.228.92.5 d1-nvrsk-pupko10-p1 Бориса Пупко, д. 10
10.228.92.7 d1-nvrsk-pupko10-p3 Бориса Пупко, д. 10
10.228.93.10 d1-nvrsk-malozemelskaya14a-p3 Малоземельская, д. 14/к.А
10.228.93.11 d1-nvrsk-malozemelskaya14a-p4 Малоземельская, д. 14/к.А
10.228.81.249 d1-nvrsk-pionerskaya9-p1 Пионерская, д. 9
10.228.81.225 qs2-nvrsk-kunikova92a-p1 Куникова, д. 92/к.А
10.228.83.194 d1-nvrsk-mira47-p1 Мира, д. 47
10.228.83.213 d1-nvrsk-sovetov18 Советов, д. 18
10.228.83.214 d1-nvrsk-sovetov19 Советов, д. 19
10.228.82.195 d1-nvrsk-lenina9a Ленина, д. 9/к.А
10.228.82.51 qs2-nvrsk-gluhova6-p8 Глухова, д. 6
10.228.91.138 d1-nvrsk-desant55a Героев Десантников, д. 55/к.А
10.228.86.50 d2-nvrsk-kozlova62 Козлова, д. 62
10.228.86.55 d3-nvrsk-kozlova62 Козлова, д. 62
10.228.86.51 dm1-nvrsk-kunikova9-p4 Куникова, д. 9
10.228.86.56 dm2-nvrsk-kunikova9-p4 Куникова, д. 9
10.228.80.197 d1-nvrsk-parhomenko58-p4 Пархоменко, д. 58
10.228.82.35 d1-nvrsk-kunikova9-p2 Куникова, д. 9
10.228.86.47 dm1-nvrsk-suvorovskaya2b-p2 Суворовская, д. 2/к.Б
10.228.84.157 qf1-nvrsk-anapskoe39d-p1 Анапское, д. 39/к.Д
10.228.84.159 qf1-nvrsk-anapskoe39d-p3 Анапское, д. 39/к.Д
10.228.84.160 qf1-nvrsk-anapskoe39d-p4 Анапское, д. 39/к.Д
10.228.84.153 qf1-nvrsk-anapskoe41n-1-p1 Анапское, д. 41/к.Н, СТР. 1
10.228.84.154 qf1-nvrsk-anapskoe41n-1-p2 Анапское, д. 41/к.Н, СТР. 1
10.228.84.155 qf1-nvrsk-anapskoe41n-2-p1 Анапское, д. 41/к.Н, СТР. 2
10.228.84.156 qf1-nvrsk-anapskoe41n-2-p2 Анапское, д. 41/к.Н, СТР. 2
10.228.84.161 qf1-nvrsk-anapskoe41n-2-p3 Анапское, д. 41/к.Н, СТР. 2
10.228.84.162 qf1-nvrsk-anapskoe41n-2-p4 Анапское, д. 41/к.Н, СТР. 2
10.228.84.163 qf1-nvrsk-anapskoe41n-2-p5 Анапское, д. 41/к.Н, СТР. 2
10.228.82.197 qf1-nvrsk-kozlova72-p1 Козлова, д. 72
10.228.82.198 qf1-nvrsk-kozlova72-p2 Козлова, д. 72
10.228.82.199 qf1-nvrsk-kozlova72-p3 Козлова, д. 72
10.228.82.200 qf1-nvrsk-kozlova72-p4 Козлова, д. 72
10.228.92.8 qf1-nvrsk-pionerskaya18 Пионерская, д. 18
10.228.92.30 qf2-nvrsk-pionerskaya18 Пионерская, д. 18
10.228.92.41 qf1-nvrsk-ujnaya25-p2 Южная, д. 25
10.228.92.42 qf1-nvrsk-ujnaya25-p5 Южная, д. 25
10.228.92.43 qf1-nvrsk-vidova212-p1 Видова, д. 212
10.228.92.44 qf1-nvrsk-vidova212-p2 Видова, д. 212
10.228.92.45 qf1-nvrsk-vidova214-p1 Видова, д. 214
10.228.92.46 qf2-nvrsk-vidova214-p1 Видова, д. 214
10.228.92.47 qf1-nvrsk-vidova214-p2 Видова, д. 214
10.228.92.48 qf1-nvrsk-vidova214-p3 Видова, д. 214
10.228.92.49 qf2-nvrsk-vidova214-p3 Видова, д. 214
10.228.92.50 qf1-nvrsk-vidova220-p1 Видова, д. 220
10.228.92.51 qf1-nvrsk-vidova220-p2 Видова, д. 220
10.228.92.52 qf1-nvrsk-vidova220-p3 Видова, д. 220
10.228.82.170 qs1-nvrsk-cemdolinskaja3 Цемдолинская, д. 3
10.228.92.26 d1-nvrsk-ujnaya9-p2 Южная, д. 9
10.228.92.27 d1-nvrsk-ujnaya9-p3 Южная, д. 9
10.228.84.73 es1-nvrsk-krasnoznamen8-p1 Краснознаменный, д. 8
10.228.84.74 es1-nvrsk-krasnoznamen10-p1 Краснознаменный, д. 10
10.228.84.71 es1-nvrsk-krasnoznamen2b-p2 Краснознаменный, д. 2/к.Б
10.228.84.72 es1-nvrsk-krasnoznamen2b-p5 Краснознаменный, д. 2/к.Б
10.228.83.177 qs1-nvrsk-gubernskogo18-p2 Губернского, д. 18
10.228.91.137 d1-nvrsk-dzer203 Дзержинского, д. 203
10.228.86.54 d2-nvrsk-volgogradskaya20-p2 Волгоградская, д. 20
10.228.86.46 dm1-nvrsk-nabereg9-mkc Серебрякова, д. 8/к.1
10.228.80.222 qs2-nvrsk-lenina2-p2 Ленина, д. 2
10.228.81.244 d1-nvrsk-hvorostyanskogo7-p3 Хворостянского, д. 7
10.228.83.189 d2-nvrsk-mira10-p2 Мира, д. 10
10.228.81.245 d1-nvrsk-ujnaya1-p4 Южная, д. 1
10.228.81.247 d1-nvrsk-malozemelskaya3-p2 Малоземельская, д. 3
10.228.82.196 qs2-nvrsk-alekseeva25-p2 Алексеева, д. 25
10.228.80.75 qs2-nvrsk-hvorostyanskogo3-p3 Хворостянского, д. 3
10.228.81.228 qs2-nvrsk-ujnaya5-p1 Южная, д. 5
10.228.81.226 qs2-nvrsk-ujnaya10-p2 Южная, д. 10
10.228.92.61 qs2-nvrsk-vidova169-p11 Видова, д. 169
10.228.92.85 qs2-nvrsk-vidova157-p5 Видова, д. 157
10.228.81.237 qs2-nvrsk-molodezh20-p2 Молодежная, д. 20
10.228.80.24 qs2-nvrsk-ujnaya10-p5 Южная, д. 10
10.228.82.204 qs2-nvrsk-karamzina45 Карамзина, д. 45
10.228.82.205 qs2-nvrsk-karamzina23-p1 Карамзина, д. 23
10.228.92.91 qs2-nvrsk-vidova173-p2 Видова, д. 173
10.228.92.92 qs2-nvrsk-vidova173-p8 Видова, д. 173
10.228.80.56 d1-nvrsk-ujnaya6-p1 Южная, д. 6
10.228.92.57 d1-nvrsk-vidova169-p2 Видова, д. 169
10.228.81.232 d1-nvrsk-volgogradskaya28-p2 Волгоградская, д. 28
10.228.92.93 d1-nvrsk-ujnaya25-p2 Южная, д. 25
10.228.92.95 d1-nvrsk-vidova157-p10 Видова, д. 157
10.228.92.96 d1-nvrsk-ujnaya25-p5 Южная, д. 25
10.228.82.207 d1-nvrsk-kunikova9-p4 Куникова, д. 9
10.228.84.164 d1-nvrsk-anapskoe39d-p4 Анапское, д. 39/к.Д
10.228.92.94 qs2-nvrsk-vidova165-p4 Видова, д. 165
10.228.81.216 d1-nvrsk-volgogradskaya50-p2 Волгоградская, д. 50
10.228.82.25 d1-nvrsk-chekhova20-p2 Чехова, д. 20
10.228.84.165 d1-nvrsk-anapskoe39d-p1 Анапское, д. 39/к.Д
10.228.81.233 d1-nvrsk-kunikova104 Куникова, д. 104
10.228.80.57 d1-nvrsk-dzerjinskogo224-p2 Дзержинского, д. 224
10.228.84.166 d1-nvrsk-anapskoe39d-p3 Анапское, д. 39/к.Д
10.228.80.235 d1-nvrsk-engels76-p2 Энгельса, д. 76
10.228.86.53 dm1-nvrsk-vidova167-p10 Видова, д. 167
10.228.86.49 d2-nvrsk-desantnikov24-p1 Героев Десантников, д. 24
10.228.86.52 d2-nvrsk-pionerskaya39-p1 Пионерская, д. 39
10.228.82.209 es1-nvrsk-rubaho12-p2 СнайРубахо, д. 12
10.228.82.208 d1-nvrsk-rubaho12-p2 СнайРубахо, д. 12
10.228.82.210 d1-nvrsk-karamzina53-p2 Карамзина, д. 53
10.228.83.73 d1-nvrsk-vidova121-p3 Видова, д. 121
10.228.80.236 d1-nvrsk-lenina20-p2 Ленина, д. 20
10.228.82.211 d1-nvrsk-karamzina6-p1 Карамзина, д. 6
10.228.80.58 d1-nvrsk-ujnaya6-p4 Южная, д. 6
10.228.80.59 d1-nvrsk-verbovaya21-p2 Вербовая, д. 21
10.228.81.234 d2-nvrsk-pionerskaya45 Пионерская, д. 45
10.228.80.60 d1-nvrsk-hvorostyanskogo1-p2 Хворостянского, д. 1
10.228.82.212 d1-nvrsk-dzerjinskogo150-p2 Дзержинского, д. 150
10.228.92.98 d2-nvrsk-ahedzhaka22-p1 Мурата Ахеджака, д. 22
10.228.80.237 d1-nvrsk-nabereg39-p2 Серебрякова, д. 39
10.228.92.99 d1-nvrsk-vidova157-p2 Видова, д. 157
10.228.92.101 d1-nvrsk-vidova167-p12 Видова, д. 167
10.228.92.102 d1-nvrsk-vidova171-p2 Видова, д. 171
10.228.83.77 d1-nvrsk-vidova172-p3 Видова, д. 172
10.228.81.246 d1-nvrsk-myshakskoe56-p5 Мысхакское, д. 56
10.228.80.67 d1-nvrsk-dzerjinskogo231-p1 Дзержинского, д. 231
10.228.80.64 d1-nvrsk-dzerjinskogo221 Дзержинского, д. 221
10.228.92.103 d1-nvrsk-vidova167-p4 Видова, д. 167
10.228.80.65 d1-nvrsk-dzerjinskogo221a-p1 Дзержинского, д. 221А
10.228.80.66 d1-nvrsk-dzerjinskogo221a-p2 Дзержинского, д. 221А
10.228.80.68 d1-nvrsk-dzerjinskogo231-p2 Дзержинского, д. 231
10.228.80.63 d1-nvrsk-dzerjinskogo217a Дзержинского, д. 217/к.А
10.228.92.104 d2-nvrsk-ahedzhaka24-p3 Мурата Ахеджака, д. 24
10.228.82.213 d1-nvrsk-suvorov77-p1 Суворовская, д. 77
10.228.82.214 d1-nvrsk-suvorov77-p2 Суворовская, д. 77
10.228.82.215 d1-nvrsk-suvorov77-p3 Суворовская, д. 77
10.228.82.216 d1-nvrsk-suvorov77-p4 Суворовская, д. 77
10.228.82.217 d1-nvrsk-suvorov79-p1 Суворовская, д. 79
10.228.82.218 d1-nvrsk-suvorov79-p2 Суворовская, д. 79
10.228.82.219 d1-nvrsk-suvorov79-p3 Суворовская, д. 79
10.228.82.220 d1-nvrsk-suvorov79-p4 Суворовская, д. 79
10.228.81.7 d1-nvrsk-volgogradskaya40-p2 Волгоградская, д. 40
10.228.80.116 d1-nvrsk-pionerskaya25-p2 Пионерская, д. 25
10.228.91.134 d1-nvrsk-malozem9-p4 Малоземельская, д. 9
10.228.83.86 d1-nvrsk-dnestr2-p2 Днестровская, д. 2
10.228.80.115 d1-nvrsk-dzerjinskogo228 Дзержинского, д. 228
10.228.80.239 d1-nvrsk-engels74-p2 Энгельса, д. 74
10.228.83.229 d2-nvrsk-sovetov6-p6 Советов, д. 2/6
10.228.80.118 d1-nvrsk-pionerskaya33-p2 Пионерская, д. 33
10.228.82.185 d1-nvrsk-chernjahov21-p1 Черняховского, д. 21
10.228.82.184 d1-nvrsk-chernjahov19-p1 Черняховского, д. 19
10.228.92.105 d1-nvrsk-vidova151-p2 Видова, д. 151
10.228.92.107 d1-nvrsk-vidova151-p4 Видова, д. 151
10.228.81.202 d1-nvrsk-kunikova102 Куникова, д. 102
10.228.80.119 d1-nvrsk-molodezh22-p2 Молодежная, д. 22
10.228.80.120 d1-nvrsk-molodezh28-p2 Молодежная, д. 28
10.228.92.108 d1-nvrsk-ahedzhaka6-p1 Мурата Ахеджака, д. 6
10.228.92.113 d1-nvrsk-ahedzhaka6-p2 Мурата Ахеджака, д. 6
10.228.92.114 d1-nvrsk-ahedzhaka6-p3 Мурата Ахеджака, д. 6
10.228.81.204 d1-nvrsk-myshakskoe71-p2 Мысхакское, д. 71
10.228.81.203 d1-nvrsk-myshakskoe54 Мысхакское, д. 54
10.228.81.28 d2-nvrsk-myshakskoe50 Мысхакское, д. 50
10.228.80.240 es1-nvrsk-sverdlova16-p2 Свердлова, д. 16
10.228.92.115 d1-nvrsk-ujnaya29-p1 Южная, д. 29
10.228.92.123 d1-nvrsk-vidova173-p5 Видова, д. 173
10.228.82.32 qs1-nvrsk-kozlova72-p2 Козлова, д. 72
10.228.80.241 qs2-nvrsk-nabereg61-p3 Серебрякова, д. 61
10.228.83.111 qs2-nvrsk-kutuzovskaya17-p3 Кутузовская, д. 17
10.228.92.69 d2-nvrsk-ujnaya21-p3 Южная, д. 21
10.228.82.186 qs1-nvrsk-kozlova72-p1 Козлова, д. 72
10.228.80.93 d1-nvrsk-dzer218-p2 Дзержинского, д. 218
10.228.84.6 qs2-nvrsk-dneprov5-p2 Днепровский, д. 5
10.228.91.132 d1-nvrsk-dzer185-p2 Дзержинского, д. 185
10.228.84.167 d1-nvrsk-anapskoe41g-p1 Анапское, д. 41/к.Г
10.228.80.114 d1-nvrsk-dzerjinskogo226 Дзержинского, д. 226
10.228.82.187 qs2-nvrsk-alekseeva54-p2 Алексеева, д. 54
10.228.92.125 d2-nvrsk-ujnaya25-p2 Южная, д. 25
10.228.80.238 d1-nvrsk-nabereg45-p2 Серебрякова, д. 45
10.228.91.148 es2-nvrsk-kunikova66-p2 Куникова, д. 66
10.228.82.221 qs2-nvrsk-karamzina41 Карамзина, д. 41
10.228.80.242 d1-nvrsk-engels66-p2 Энгельса, д. 66
10.228.84.168 d1-nvrsk-anapskoe39v-p1 Анапское, д. 39/к.В
10.228.84.169 d1-nvrsk-anapskoe39v-p2 Анапское, д. 39/к.В
10.228.84.170 d1-nvrsk-anapskoe39v-p3 Анапское, д. 39/к.В
10.228.84.171 d1-nvrsk-anapskoe39v-p4 Анапское, д. 39/к.В
10.228.84.172 d1-nvrsk-anapskoe39v-p5 Анапское, д. 39/к.В
10.228.80.23 d1-nvrsk-dzerjinskogo206-p1 Дзержинского, д. 206
10.228.92.126 d2-nvrsk-pupko10-p1 Бориса Пупко, д. 10
10.228.92.127 d2-nvrsk-ujnaya25-p5 Южная, д. 25
10.228.80.243 qs2-nvrsk-chernjahov3-p3 Черняховского, д. 3
10.228.80.244 d1-nvrsk-engels66-p5 Энгельса, д. 66
10.228.92.106 d1-nvrsk-vidova151-p3 Видова, д. 151
10.228.80.96 qs2-nvrsk-pionerskaya15-p2 Пионерская, д. 15
10.228.84.26 d1-nvrsk-vidova79-p2 Видова, д. 79
10.228.92.128 qs1-nvrsk-ujnaya23 Южная, д. 23
10.228.80.121 qs2-nvrsk-pionerskaya21b-p1 Пионерская, д. 21/к.Б
10.228.91.205 es2-nvrsk-desant61a-p2 Героев Десантников, д. 61/к.А
10.228.92.129 d2-nvrsk-ujnaya21-p2 Южная, д. 21
10.228.91.140 d1-nvrsk-kunikova34-p2 Куникова, д. 34
10.228.81.24 d1-nvrsk-volgogradskaya26-p2 Волгоградская, д. 26
10.228.82.223 d1-nvrsk-kunikova21-p1 Куникова, д. 21
10.228.80.245 d1-nvrsk-lenina24-p3 Ленина, д. 24
10.228.82.71 d1-nvrsk-lenina15-p3 Ленина, д. 15
10.228.81.25 d1-nvrsk-desantnikov12-p2 Героев Десантников, д. 12
10.228.82.202 d1-nvrsk-kunikova11-p3 Куникова, д. 11
10.228.82.203 d2-nvrsk-karamzina33-p1 Карамзина, д. 33
10.228.84.31 d1-nvrsk-anapskoe29-p4 Анапское, д. 29
10.228.81.205 d1-nvrsk-volgogradskaya48-p2 Волгоградская, д. 48
10.228.91.133 d1-nvrsk-dzer187-p4 Дзержинского, д. 187
10.228.80.246 d1-nvrsk-lenina36-p3 Ленина, д. 36
10.228.81.5 d1-nvrsk-kunikova92 Куникова, д. 92
10.228.82.28 qs2-nvrsk-dzerjinskogo132-p1 Дзержинского, д. 132
10.228.91.146 d1-nvrsk-kunikova62-p1 Куникова, д. 62
10.228.84.173 qs1-nvrsk-anapskoe41l-p1 Анапское, д. 41/к.Л
10.228.82.206 d1-nvrsk-dzerjinskogo130-p1 Дзержинского, д. 130
10.228.92.130 es2-nvrsk-ujnaya7-p5 Южная, д. 7
10.228.92.131 d1-nvrsk-ujnaya27-p1 Южная, д. 27
10.228.92.132 d1-nvrsk-ujnaya27-p2 Южная, д. 27
10.228.92.133 d1-nvrsk-ujnaya27-p3 Южная, д. 27
10.228.92.134 d1-nvrsk-ujnaya27-p4 Южная, д. 27
10.228.92.135 d1-nvrsk-ujnaya27-p5 Южная, д. 27
10.228.80.175 d1-nvrsk-lenina22-p8 Ленина, д. 22
10.228.80.124 d1-nvrsk-dzerjinskogo192 Дзержинского, д. 192
10.228.83.123 qs1-nvrsk-vidova56-p2 Видова, д. 56
10.228.81.30 qs2-nvrsk-ujnaya11-p1 Южная, д. 11
10.228.80.39 d1-nvrsk-dzerjinskogo204-p4 Дзержинского, д. 204
10.228.80.125 d1-nvrsk-dzerjinskogo210-p3 Дзержинского, д. 210
10.228.81.104 qs1-nvrsk-lenina99-p5 Ленина, д. 99
10.228.80.247 qs2-nvrsk-lenina5-p2 Ленина, д. 5
10.228.91.139 d1-nvrsk-malozem9-p2 Малоземельская, д. 9
10.228.84.16 d1-nvrsk-vidova123-p1 Видова, д. 123
10.228.80.232 d1-nvrsk-engels82-p2 Энгельса, д. 82
10.228.92.137 d2-nvrsk-ahedzhaka22-p4 Мурата Ахеджака, д. 22
10.228.82.61 d1-nvrsk-gluhova8-p3 Глухова, д. 8
10.228.80.117 qs2-nvrsk-pionerskaya17-p3 Пионерская, д. 17
10.228.80.172 qs2-nvrsk-lenina38-p2 Ленина, д. 38
10.228.81.177 qs2-nvrsk-dzerjinskogo209-p2 Дзержинского, д. 209
10.228.84.174 d1-nvrsk-anapskoe39d-p2 Анапское, д. 39/к.Д
10.228.80.25 d1-nvrsk-hvorostyanskogo9-p3 Хворостянского, д. 9
10.228.83.142 d1-nvrsk-revol21-p3 Революции 1905 года, д. 21
10.228.80.251 d2-nvrsk-nabereg69-p7 Серебрякова, д. 69
10.228.82.47 qs2-nvrsk-rubaho16 СнайРубахо, д. 16
10.228.92.139 qf2-nvrsk-vidova212-p1 Видова, д. 212
10.228.80.29 d1-nvrsk-dzerjinskogo206-p3 Дзержинского, д. 206
10.228.81.209 qs2-nvrsk-zolotarevskogo2-p2 Золотаревского, д. 2
10.228.80.45 d1-nvrsk-verbovaya13 Вербовая, д. 13
10.228.92.140 d2-nvrsk-ahedzhaka24-p4 Мурата Ахеджака, д. 24
10.228.82.228 es1-nvrsk-kozlova76-p1 Козлова, д. 76/к./3
10.228.80.173 d2-nvrsk-parhomenko58-p4 Пархоменко, д. 58
10.228.81.211 qs2-nvrsk-desantnikov24-p3 Героев Десантников, д. 24
10.228.81.201 es2-nvrsk-lenina107-p4 Ленина, д. 107
10.228.80.181 d1-nvrsk-engels80-p2 Энгельса, д. 80
10.228.81.206 qs2-nvrsk-volgogradskaya4-p1 Волгоградская, д. 4
10.228.80.250 d1-nvrsk-lenina22-p11 Ленина, д. 22
10.228.80.27 d1-nvrsk-dzerjinskogo220-p3 Дзержинского, д. 220
10.228.81.213 qs2-nvrsk-volgogradskaya14-p2 Волгоградская, д. 14
10.228.92.124 d1-nvrsk-vidova157-p8 Видова, д. 157
10.228.81.220 d1-nvrsk-volgogradskaya54-p2 Волгоградская, д. 54
10.228.92.86 qs2-nvrsk-vidova177-p1 Видова, д. 177
10.228.81.250 d1-nvrsk-pionerskaya9-p2 Пионерская, д. 9
10.228.81.59 qs2-nvrsk-dzerjinskogo205a Дзержинского, д. 205/к.А
10.228.81.215 qs2-nvrsk-malozemelskaya1-p1 Малоземельская, д. 1
10.228.83.118 d1-nvrsk-vidova137a-p1 Видова, д. 137/к.А
10.228.83.74 d1-nvrsk-vidova137-p1 Видова, д. 137
10.228.81.253 qs2-nvrsk-malozemelskaya1-p3 Малоземельская, д. 1
10.228.82.166 d1-nvrsk-kunikova20a Куникова, д. 20А
10.228.82.229 d2-nvrsk-kunikova20a Куникова, д. 20А
10.228.80.126 d1-nvrsk-dzerjinskogo213a Дзержинского, д. 213А
10.228.83.230 qs2-nvrsk-sovetov68-p3 Советов, д. 68
10.228.81.254 d1-nvrsk-volgogradskaya32-p1 Волгоградская, д. 32
10.228.82.230 d1-nvrsk-lenina52-p1 Ленина, д. 52
10.228.82.231 d1-nvrsk-lenina52-p2 Ленина, д. 52
10.228.82.232 d1-nvrsk-lenina52-p3 Ленина, д. 52
10.228.82.233 d1-nvrsk-lenina52-p4 Ленина, д. 52
10.228.92.25 d1-nvrsk-ujnaya9-p1 Южная, д. 9
10.228.83.57 d1-nvrsk-anapskoe8-p2 Анапское, д. 8
10.228.92.141 d1-nvrsk-vidova167-p2 Видова, д. 167
10.228.80.113 d1-nvrsk-hvorostyanskogo9-p2 Хворостянского, д. 9
10.228.82.225 d1-nvrsk-suvorov71-p1 Суворовская, д. 71
10.228.82.226 d1-nvrsk-suvorov71-p2 Суворовская, д. 71
10.228.82.227 d1-nvrsk-suvorov71-p3 Суворовская, д. 71
10.228.80.249 d1-nvrsk-shmidta38 Лейтенанта Шмидта, д. 38
10.228.80.248 d1-nvrsk-engels79 Энгельса, д. 79
10.228.80.204 d1-nvrsk-suvorov52-p2 Суворовская, д. 52
10.228.92.90 d3-nvrsk-ujnaya25-p2 Южная, д. 25
10.228.81.11 d2-nvrsk-pionerskaya9-p1 Пионерская, д. 9
10.228.80.44 qs2-nvrsk-molodezh18-p2 Молодежная, д. 18
10.228.82.234 qs2-nvrsk-karamzina51a Карамзина, д. 51/к.А
10.228.81.135 d1-nvrsk-malozemelskaya3-p4 Малоземельская, д. 3
10.228.82.235 d1-nvrsk-karamzina43 Карамзина, д. 43
10.228.80.230 d1-nvrsk-lenina22-p2 Ленина, д. 22
10.228.81.76 qs2-nvrsk-zolotarevskogo2a-p2 Золотаревского, д. 2/к.А
10.228.86.58 dm2-nvrsk-nabereg9-mkc Серебрякова, д. 8/к.1
10.228.83.106 d1-nvrsk-anapskoe14-p2 Анапское, д. 14
10.228.81.166 qs2-nvrsk-dzerjinskogo207-p2 Дзержинского, д. 207
10.228.91.141 d1-nvrsk-kunikova44-p2 Куникова, д. 44
10.228.81.127 qs2-nvrsk-dzerjinskogo230 Дзержинского, д. 230
10.228.83.95 d1-nvrsk-kutuzovskaya3-p2 Кутузовская, д. 3
10.228.92.142 d2-nvrsk-ujnaya9-p2 Южная, д. 9
10.228.82.19 qs2-nvrsk-dzerjinskogo134-p1 Дзержинского, д. 134
10.228.82.236 qs2-nvrsk-kunikova19-p3 Куникова, д. 19
10.228.80.170 d1-nvrsk-lenina22-p5 Ленина, д. 22
10.228.80.3 qs2-nvrsk-pionerskaya17-p2 Пионерская, д. 17
10.228.91.145 d1-nvrsk-kunikova60-p2 Куникова, д. 60
10.228.80.7 d1-nvrsk-pionerskaya25-p3 Пионерская, д. 25
10.228.81.22 d1-nvrsk-volgogradskaya2-p3 Волгоградская, д. 2
10.228.84.24 d1-nvrsk-anapskoe23b-p5 Анапское, д. 23/к.Б
10.228.92.78 d2-nvrsk-ujnaya21-p4 Южная, д. 21
10.228.92.143 qs2-nvrsk-anapskoe108-p9 Анапское, д. 108
10.228.81.114 qs1-nvrsk-volgogradskaya2-p3 Волгоградская, д. 2
10.228.92.97 d1-nvrsk-vidova167-p9 Видова, д. 167
10.228.83.79 d1-nvrsk-vidova160-p2 Видова, д. 160
10.228.80.171 d1-nvrsk-nabereg41-p2 Серебрякова, д. 41
10.228.81.239 qs2-nvrsk-volgogradskaya30-p1 Волгоградская, д. 30
10.228.82.237 d1-nvrsk-karamzina20 Карамзина, д. 20
10.228.91.144 d1-nvrsk-kunikova52-p2 Куникова, д. 52
10.228.84.158 qs1-nvrsk-anapskoe41e-p3 Анапское, д. 41/к.Е
10.228.81.154 qs2-nvrsk-volgogradskaya44-p1 Волгоградская, д. 44
10.228.81.2 qs2-nvrsk-zolotarevskogo8-p2 Золотаревского, д. 8
10.228.82.31 d1-nvrsk-karamzina35-p2 Карамзина, д. 35
10.228.80.6 d1-nvrsk-pionerskaya27-p2 Пионерская, д. 27
10.228.80.97 d1-nvrsk-molodezh28-p4 Молодежная, д. 28
10.228.82.238 d1-nvrsk-lenina59-p1 Ленина, д. 59
10.228.83.56 d2-nvrsk-tobolsk5 Тобольская, д. 5
10.228.86.48 d4-nvrsk-kozlova62 Козлова, д. 62
10.228.83.84 qs2-nvrsk-anapskoe20-p2 Анапское, д. 20
10.228.80.42 d1-nvrsk-verbovaya15 Вербовая, д. 15
10.228.83.101 d1-nvrsk-lunacharskogo6-p4 Луначарского, д. 6
10.228.93.4 d1-nvrsk-volgogradskaya20-p2 Волгоградская, д. 20
10.228.81.229 d1-nvrsk-volgogradskaya36-p2 Волгоградская, д. 36
10.228.81.100 qs2-nvrsk-volgogradskaya42-p2 Волгоградская, д. 42
10.228.82.17 d1-nvrsk-karamzina21-p2 Карамзина, д. 21
10.228.82.201 es1-nvrsk-rubaho23 СнайРубахо, д. 23
10.228.83.116 qs1-nvrsk-kutuzovskaya17-p3 Кутузовская, д. 17
10.228.82.222 d1-nvrsk-karamzina6-p2 Карамзина, д. 6
10.228.84.175 qs1-nvrsk-anapskoe41n-2-p3 Анапское, д. 41/к.Н, СТР. 2
10.228.81.241 qs2-nvrsk-verbovaya17-p2 Вербовая, д. 17
